,1972,1973,1974,1975,1976,1977,1978,1980,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1993,1994,1996,1998,2000,2002,2004,2006,2008,2010,2012,2014,2016,2018,,Source
1552,2.0,,,,,,,,2.0,,,,,2.0,,,,,,3.0,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,,
1553,2.0,,,,,,,,1.0,,,,,3.0,,,,,0.0,2.0,,2.0,1.0,1.0,1.0,3.0,2.0,,,1.0,1.0,,,
1554,2.0,,,,,,,,2.0,,,,,3.0,,,,,3.0,,2.0,2.0,3.0,,2.0,,1.0,2.0,1.0,3.0,,3.0,,
1555,2.0,,,,,,,,2.0,,,,,3.0,,,,,,3.0,3.0,1.0,1.0,2.0,,1.0,1.0,2.0,,,2.0,,,
1556,2.0,,,,,,,,3.0,,,,,2.0,,,,,,2.0,2.0,2.0,3.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,
1557,1.0,,,,,,,,1.0,,,,,3.0,,,,,,,2.0,1.0,3.0,2.0,,0.0,1.0,,2.0,,,,,
1558,3.0,,,,,,,,3.0,,,,,2.0,,,,,3.0,2.0,0.0,2.0,,2.0,,1.0,2.0,2.0,0.0,,,2.0,,
1559,3.0,,,,,,,,1.0,,,,,2.0,,,,,2.0,,2.0,3.0,,,2.0,,2.0,3.0,,3.0,2.0,,,
1560,1.0,,,,,,,,2.0,,,,,1.0,,,,,1.0,,2.0,3.0,3.0,1.0,,3.0,2.0,,2.0,2.0,1.0,2.0,,
1561,2.0,,,,,,,,1.0,,,,,3.0,,,,,0.0,2.0,2.0,3.0,3.0,,1.0,,1.0,3.0,2.0,2.0,1.0,,,
1562,3.0,,,,,,,,1.0,,,,,2.0,,,,,3.0,3.0,,3.0,3.0,1.0,,2.0,2.0,1.0,,1.0,2.0,1.0,,
1563,2.0,,,,,,,,1.0,,,,,3.0,,,,,2.0,3.0,2.0,3.0,3.0,,,2.0,,,3.0,0.0,,,,
1564,3.0,,,,,,,,1.0,,,,,1.0,,,,,0.0,3.0,,3.0,2.0,0.0,,0.0,,2.0,,1.0,3.0,3.0,,
1565,3.0,,,,,,,,2.0,,,,,2.0,,,,,2.0,2.0,2.0,1.0,2.0,,1.0,3.0,,2.0,2.0,,1.0,2.0,,
1566,3.0,,,,,,,,3.0,,,,,2.0,,,,,0.0,2.0,1.0,3.0,2.0,1.0,,,1.0,2.0,,1.0,2.0,,,
1567,1.0,,,,,,,,2.0,,,,,2.0,,,,,3.0,,2.0,2.0,3.0,2.0,1.0,1.0,1.0,,3.0,3.0,2.0,2.0,,
1568,3.0,,,,,,,,2.0,,,,,2.0,,,,,2.0,3.0,2.0,2.0,,,,,,2.0,,2.0,3.0,,,
1569,3.0,,,,,,,,3.0,,,,,2.0,,,,,,2.0,3.0,1.0,3.0,0.0,,1.0,,,2.0,,1.0,2.0,,
1570,1.0,,,,,,,,1.0,,,,,3.0,,,,,2.0,2.0,2.0,3.0,,2.0,3.0,,,2.0,3.0,,,2.0,,
1571,3.0,,,,,,,,2.0,,,,,1.0,,,,,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,1.0,2.0,,
1572,3.0,,,,,,,,1.0,,,,,2.0,,,,,2.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,,
1573,1.0,,,,,,,,2.0,,,,,3.0,,,,,3.0,3.0,,0.0,2.0,,2.0,0.0,3.0,3.0,,2.0,1.0,2.0,,
1574,1.0,,,,,,,,1.0,,,,,2.0,,,,,,0.0,3.0,3.0,3.0,3.0,,2.0,3.0,,,3.0,2.0,2.0,,
1575,2.0,,,,,,,,3.0,,,,,2.0,,,,,,,1.0,3.0,2.0,2.0,1.0,,,1.0,2.0,,2.0,,,
1576,2.0,,,,,,,,2.0,,,,,2.0,,,,,0.0,3.0,1.0,3.0,2.0,3.0,,2.0,,2.0,,1.0,1.0,2.0,,
1577,3.0,,,,,,,,3.0,,,,,3.0,,,,,,3.0,3.0,3.0,3.0,,,2.0,,,3.0,,,2.0,,
1578,3.0,,,,,,,,1.0,,,,,3.0,,,,,2.0,,2.0,3.0,1.0,2.0,3.0,1.0,,1.0,1.0,2.0,1.0,2.0,,
1579,2.0,,,,,,,,3.0,,,,,3.0,,,,,2.0,2.0,2.0,2.0,2.0,,,1.0,,,3.0,2.0,2.0,0.0,,
1580,0.0,,,,,,,,2.0,,,,,2.0,,,,,3.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,,3.0,,1.0,3.0,0.0,,
1581,3.0,,,,,,,,3.0,,,,,3.0,,,,,,3.0,,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,,
1582,3.0,,,,,,,,2.0,,,,,2.0,,,,,3.0,3.0,2.0,2.0,2.0,,,,,,2.0,3.0,2.0,1.0,,
1583,3.0,,,,,,,,1.0,,,,,3.0,,,,,,,,3.0,1.0,3.0,,2.0,1.0,3.0,3.0,3.0,,,,
1584,3.0,,,,,,,,1.0,,,,,3.0,,,,,3.0,,3.0,2.0,,2.0,2.0,1.0,0.0,,,,2.0,2.0,,
1585,3.0,,,,,,,,1.0,,,,,3.0,,,,,2.0,2.0,2.0,3.0,,3.0,2.0,3.0,,,,1.0,,,,
1586,3.0,,,,,,,,1.0,,,,,0.0,,,,,3.0,2.0,2.0,2.0,2.0,,,1.0,2.0,3.0,,2.0,2.0,,,
1587,1.0,,,,,,,,2.0,,,,,3.0,,,,,2.0,2.0,2.0,3.0,2.0,3.0,,3.0,,,2.0,,3.0,2.0,,
1588,2.0,,,,,,,,0.0,,,,,2.0,,,,,2.0,,,1.0,3.0,2.0,0.0,2.0,,2.0,,0.0,,3.0,,
1589,2.0,,,,,,,,2.0,,,,,3.0,,,,,2.0,0.0,3.0,3.0,2.0,,,,1.0,,2.0,,3.0,2.0,,
1590,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,,1.0,3.0,,
1591,3.0,,,,,,,,3.0,,,,,2.0,,,,,,2.0,2.0,2.0,,,,3.0,1.0,2.0,,3.0,,,,
1592,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,2.0,3.0,2.0,2.0,,,,,2.0,,2.0,2.0,,
1593,1.0,,,,,,,,1.0,,,,,1.0,,,,,1.0,2.0,2.0,2.0,3.0,,3.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,,
1594,2.0,,,,,,,,2.0,,,,,1.0,,,,,,2.0,3.0,2.0,3.0,3.0,,3.0,1.0,,,1.0,2.0,,,
1595,3.0,,,,,,,,2.0,,,,,3.0,,,,,,2.0,2.0,1.0,3.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,,
1596,0.0,,,,,,,,3.0,,,,,2.0,,,,,3.0,2.0,2.0,3.0,2.0,,1.0,3.0,,,2.0,,2.0,1.0,,
1597,2.0,,,,,,,,0.0,,,,,1.0,,,,,2.0,,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,,,
1598,2.0,,,,,,,,2.0,,,,,3.0,,,,,,2.0,2.0,2.0,2.0,2.0,0.0,,,3.0,,,2.0,1.0,,
1599,1.0,,,,,,,,2.0,,,,,2.0,,,,,,2.0,2.0,2.0,2.0,,,1.0,0.0,2.0,2.0,2.0,2.0,2.0,,
1600,2.0,,,,,,,,2.0,,,,,2.0,,,,,2.0,2.0,2.0,2.0,3.0,2.0,,2.0,1.0,,,2.0,2.0,,,
1601,0.0,,,,,,,,3.0,,,,,3.0,,,,,3.0,3.0,,2.0,2.0,,,1.0,,2.0,,,,1.0,,
1602,3.0,,,,,,,,3.0,,,,,2.0,,,,,3.0,0.0,,3.0,2.0,3.0,2.0,0.0,2.0,2.0,,,2.0,,,
1603,2.0,,,,,,,,2.0,,,,,2.0,,,,,2.0,3.0,3.0,2.0,2.0,2.0,,3.0,,,2.0,,3.0,2.0,,
1604,3.0,,,,,,,,0.0,,,,,3.0,,,,,3.0,,3.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,,
1605,1.0,,,,,,,,3.0,,,,,3.0,,,,,,2.0,2.0,2.0,3.0,2.0,,3.0,2.0,2.0,,2.0,1.0,2.0,,
1606,0.0,,,,,,,,3.0,,,,,2.0,,,,,,3.0,2.0,2.0,,2.0,3.0,2.0,2.0,,2.0,2.0,,2.0,,
1607,3.0,,,,,,,,2.0,,,,,3.0,,,,,,3.0,,1.0,3.0,,3.0,2.0,,1.0,,0.0,0.0,,,
1608,1.0,,,,,,,,1.0,,,,,2.0,,,,,,,1.0,1.0,3.0,2.0,2.0,3.0,,1.0,,,0.0,2.0,,
1609,0.0,,,,,,,,2.0,,,,,2.0,,,,,,,2.0,2.0,,3.0,1.0,2.0,1.0,,2.0,2.0,,3.0,,
1610,2.0,,,,,,,,1.0,,,,,2.0,,,,,,2.0,1.0,2.0,,0.0,3.0,,1.0,3.0,1.0,0.0,,2.0,,
1611,3.0,,,,,,,,2.0,,,,,2.0,,,,,,2.0,1.0,2.0,2.0,,,2.0,3.0,2.0,1.0,0.0,2.0,2.0,,
1612,2.0,,,,,,,,2.0,,,,,2.0,,,,,,2.0,0.0,3.0,3.0,3.0,2.0,1.0,2.0,,,2.0,2.0,,,
1613,,,,,,,,,1.0,,,,,2.0,,,,,,,2.0,2.0,1.0,,3.0,1.0,2.0,3.0,2.0,,,2.0,,
1614,,,,,,,,,1.0,,,,,2.0,,,,,,2.0,,2.0,2.0,3.0,,0.0,1.0,,,,2.0,2.0,,
1615,,,,,,,,,1.0,,,,,2.0,,,,,,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,,,,
1616,,,,,,,,,0.0,,,,,3.0,,,,,,2.0,3.0,1.0,2.0,,3.0,1.0,2.0,,2.0,,2.0,3.0,,
1617,,,,,,,,,3.0,,,,,1.0,,,,,,2.0,2.0,1.0,2.0,1.0,,2.0,1.0,3.0,2.0,2.0,,2.0,,
1618,,,,,,,,,1.0,,,,,2.0,,,,,,,2.0,3.0,2.0,,3.0,2.0,,,,3.0,,3.0,,
1619,,,,,,,,,3.0,,,,,2.0,,,,,,,2.0,2.0,1.0,1.0,2.0,,,3.0,0.0,2.0,3.0,,,
1620,,,,,,,,,3.0,,,,,2.0,,,,,,3.0,2.0,2.0,,2.0,1.0,2.0,2.0,3.0,,,,2.0,,
1621,,,,,,,,,3.0,,,,,2.0,,,,,,2.0,3.0,3.0,2.0,,2.0,2.0,1.0,3.0,3.0,,3.0,2.0,,
1622,,,,,,,,,2.0,,,,,3.0,,,,,,2.0,2.0,2.0,2.0,3.0,,3.0,2.0,2.0,,2.0,,,,
1623,,,,,,,,,2.0,,,,,3.0,,,,,,,3.0,3.0,2.0,,,2.0,,,1.0,1.0,2.0,2.0,,
1624,,,,,,,,,3.0,,,,,2.0,,,,,,1.0,,1.0,,2.0,0.0,,2.0,3.0,0.0,2.0,3.0,,,
1625,,,,,,,,,2.0,,,,,2.0,,,,,,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,,,3.0,2.0,,
1626,,,,,,,,,3.0,,,,,2.0,,,,,,2.0,2.0,2.0,3.0,2.0,,1.0,,3.0,3.0,1.0,2.0,1.0,,
1627,,,,,,,,,2.0,,,,,1.0,,,,,,2.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,,1.0,2.0,,,,
1628,,,,,,,,,2.0,,,,,0.0,,,,,,,3.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,,0.0,,
1629,,,,,,,,,2.0,,,,,2.0,,,,,,3.0,2.0,2.0,1.0,3.0,,0.0,1.0,2.0,2.0,2.0,2.0,,,
1630,,,,,,,,,0.0,,,,,1.0,,,,,,,2.0,2.0,1.0,3.0,2.0,3.0,,,3.0,2.0,2.0,1.0,,
1631,,,,,,,,,0.0,,,,,2.0,,,,,,2.0,2.0,3.0,,2.0,2.0,3.0,,,3.0,3.0,3.0,2.0,,
1632,,,,,,,,,3.0,,,,,2.0,,,,,,3.0,3.0,2.0,3.0,1.0,2.0,2.0,,2.0,2.0,3.0,,2.0,,
1633,,,,,,,,,1.0,,,,,0.0,,,,,,2.0,3.0,2.0,1.0,2.0,,3.0,,1.0,,2.0,0.0,,,
1634,,,,,,,,,2.0,,,,,2.0,,,,,,2.0,,2.0,3.0,1.0,,2.0,2.0,,0.0,,,0.0,,
1635,,,,,,,,,0.0,,,,,3.0,,,,,,,3.0,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,,0.0,,
1636,,,,,,,,,2.0,,,,,3.0,,,,,,,,2.0,3.0,,,,3.0,0.0,1.0,3.0,,3.0,,
1637,,,,,,,,,1.0,,,,,3.0,,,,,,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,,,1.0,2.0,,,
1638,,,,,,,,,0.0,,,,,3.0,,,,,,1.0,3.0,3.0,3.0,2.0,,3.0,2.0,2.0,2.0,,1.0,1.0,,
1639,,,,,,,,,2.0,,,,,2.0,,,,,,1.0,3.0,3.0,3.0,,,,,2.0,2.0,,,0.0,,
1640,,,,,,,,,0.0,,,,,3.0,,,,,,2.0,3.0,3.0,2.0,0.0,,2.0,,,,3.0,1.0,,,
1641,,,,,,,,,2.0,,,,,1.0,,,,,,2.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,3.0,2.0,2.0,,,,
1642,,,,,,,,,2.0,,,,,1.0,,,,,,3.0,2.0,1.0,2.0,,,1.0,,2.0,1.0,2.0,2.0,1.0,,
1643,,,,,,,,,3.0,,,,,3.0,,,,,,,3.0,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,2.0,2.0,2.0,,
1644,,,,,,,,,2.0,,,,,2.0,,,,,,,2.0,2.0,,1.0,,2.0,,,,2.0,,,,
1645,,,,,,,,,3.0,,,,,1.0,,,,,,,3.0,1.0,2.0,,2.0,2.0,0.0,,2.0,1.0,,1.0,,
1646,,,,,,,,,2.0,,,,,2.0,,,,,,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,,3.0,2.0,,
1647,,,,,,,,,3.0,,,,,3.0,,,,,,2.0,1.0,2.0,2.0,,,2.0,,1.0,,,2.0,3.0,,
1648,,,,,,,,,3.0,,,,,2.0,,,,,,,3.0,2.0,,,,2.0,1.0,1.0,2.0,2.0,2.0,3.0,,
1649,,,,,,,,,2.0,,,,,3.0,,,,,,3.0,,2.0,,,3.0,2.0,,2.0,2.0,3.0,3.0,,,
1650,,,,,,,,,3.0,,,,,2.0,,,,,,3.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,,3.0,2.0,2.0,,
1651,,,,,,,,,3.0,,,,,3.0,,,,,,,,2.0,2.0,2.0,1.0,3.0,2.0,,3.0,3.0,,3.0,,
1652,,,,,,,,,0.0,,,,,2.0,,,,,,3.0,3.0,2.0,2.0,,3.0,3.0,,,3.0,2.0,2.0,1.0,,
1653,,,,,,,,,2.0,,,,,3.0,,,,,,3.0,2.0,3.0,3.0,3.0,,1.0,,,1.0,2.0,2.0,,,
1654,,,,,,,,,2.0,,,,,1.0,,,,,,2.0,3.0,2.0,,,1.0,2.0,3.0,0.0,0.0,,2.0,3.0,,
1655,,,,,,,,,2.0,,,,,3.0,,,,,,,2.0,2.0,3.0,2.0,2.0,2.0,2.0,,2.0,,,2.0,,
1656,,,,,,,,,2.0,,,,,2.0,,,,,,,,3.0,2.0,,3.0,2.0,2.0,2.0,3.0,,2.0,,,
1657,,,,,,,,,3.0,,,,,2.0,,,,,,0.0,2.0,2.0,2.0,,,1.0,2.0,2.0,3.0,,3.0,2.0,,
1658,,,,,,,,,2.0,,,,,3.0,,,,,,1.0,2.0,1.0,3.0,,3.0,,2.0,3.0,,1.0,,,,
1659,,,,,,,,,2.0,,,,,0.0,,,,,,2.0,,3.0,2.0,,,2.0,2.0,,1.0,2.0,0.0,2.0,,
1660,,,,,,,,,1.0,,,,,2.0,,,,,,0.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,,,2.0,,
1661,,,,,,,,,2.0,,,,,1.0,,,,,,3.0,1.0,3.0,1.0,2.0,3.0,,,1.0,,2.0,2.0,2.0,,
1662,,,,,,,,,1.0,,,,,1.0,,,,,,3.0,1.0,2.0,0.0,,,2.0,3.0,2.0,2.0,,2.0,2.0,,
1663,,,,,,,,,2.0,,,,,2.0,,,,,,2.0,1.0,2.0,2.0,3.0,,2.0,2.0,3.0,,2.0,2.0,,,
1664,,,,,,,,,2.0,,,,,3.0,,,,,,2.0,2.0,3.0,2.0,3.0,,2.0,1.0,3.0,3.0,2.0,,2.0,,
1665,,,,,,,,,2.0,,,,,3.0,,,,,,2.0,,2.0,,,,2.0,3.0,1.0,,,2.0,,,
1666,,,,,,,,,2.0,,,,,1.0,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,2.0,1.0,,
1667,,,,,,,,,3.0,,,,,0.0,,,,,,0.0,2.0,0.0,1.0,1.0,3.0,3.0,2.0,,,3.0,0.0,,,
1668,,,,,,,,,1.0,,,,,0.0,,,,,,,,2.0,,2.0,,3.0,,,0.0,,2.0,3.0,,
1669,,,,,,,,,1.0,,,,,2.0,,,,,,2.0,1.0,2.0,3.0,,2.0,3.0,,,1.0,2.0,,3.0,,
1670,,,,,,,,,3.0,,,,,1.0,,,,,,2.0,2.0,2.0,,3.0,1.0,3.0,3.0,3.0,,3.0,2.0,1.0,,
1671,,,,,,,,,0.0,,,,,1.0,,,,,,3.0,2.0,1.0,2.0,1.0,,,,3.0,2.0,1.0,,2.0,,
1672,,,,,,,,,1.0,,,,,1.0,,,,,,3.0,,2.0,,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,,
1673,,,,,,,,,3.0,,,,,2.0,,,,,,,1.0,1.0,2.0,2.0,2.0,3.0,2.0,,,2.0,2.0,2.0,,
1674,,,,,,,,,3.0,,,,,2.0,,,,,,,3.0,3.0,3.0,2.0,3.0,,3.0,2.0,,1.0,1.0,,,
1675,,,,,,,,,2.0,,,,,2.0,,,,,,,2.0,3.0,2.0,2.0,1.0,0.0,,2.0,1.0,,2.0,,,
1676,,,,,,,,,3.0,,,,,1.0,,,,,,2.0,3.0,3.0,1.0,3.0,,2.0,0.0,,3.0,1.0,,,,
1677,,,,,,,,,0.0,,,,,3.0,,,,,,3.0,,3.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,,,
1678,,,,,,,,,,,,,,2.0,,,,,,1.0,2.0,1.0,,3.0,2.0,1.0,1.0,,,2.0,2.0,2.0,,
1679,,,,,,,,,2.0,,,,,3.0,,,,,,3.0,2.0,3.0,2.0,,,,2.0,1.0,3.0,,1.0,,,
1680,,,,,,,,,2.0,,,,,2.0,,,,,,2.0,1.0,1.0,,3.0,,2.0,,,3.0,3.0,,2.0,,
1681,,,,,,,,,0.0,,,,,2.0,,,,,,,2.0,2.0,3.0,3.0,,1.0,1.0,2.0,,,1.0,,,
1682,,,,,,,,,2.0,,,,,2.0,,,,,,1.0,3.0,3.0,2.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,,
1683,,,,,,,,,2.0,,,,,2.0,,,,,,3.0,2.0,0.0,3.0,2.0,,,2.0,2.0,2.0,,1.0,2.0,,
1684,,,,,,,,,2.0,,,,,2.0,,,,,,1.0,1.0,2.0,2.0,,,1.0,0.0,,,,,2.0,,
1685,,,,,,,,,3.0,,,,,2.0,,,,,,2.0,,2.0,3.0,1.0,,2.0,2.0,1.0,2.0,,3.0,3.0,,
1686,,,,,,,,,2.0,,,,,2.0,,,,,,,2.0,3.0,2.0,2.0,,3.0,3.0,1.0,3.0,,2.0,1.0,,
1687,,,,,,,,,3.0,,,,,2.0,,,,,,,2.0,3.0,,3.0,2.0,2.0,3.0,1.0,,1.0,,,,
1688,,,,,,,,,2.0,,,,,2.0,,,,,,2.0,0.0,0.0,0.0,,,2.0,3.0,2.0,2.0,3.0,,0.0,,
1689,,,,,,,,,2.0,,,,,2.0,,,,,,,1.0,3.0,3.0,2.0,,0.0,2.0,3.0,,3.0,1.0,0.0,,
1690,,,,,,,,,2.0,,,,,0.0,,,,,,2.0,1.0,0.0,,,,2.0,2.0,2.0,2.0,1.0,3.0,,,
1691,,,,,,,,,3.0,,,,,1.0,,,,,,,,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,,3.0,3.0,,
1692,,,,,,,,,3.0,,,,,3.0,,,,,,,3.0,1.0,,3.0,2.0,2.0,1.0,3.0,,1.0,1.0,3.0,,
1693,,,,,,,,,0.0,,,,,3.0,,,,,,,2.0,1.0,3.0,,2.0,3.0,,,2.0,2.0,,,,
1694,,,,,,,,,1.0,,,,,2.0,,,,,,2.0,1.0,3.0,2.0,3.0,3.0,0.0,1.0,3.0,,2.0,2.0,1.0,,
1695,,,,,,,,,3.0,,,,,1.0,,,,,,1.0,,2.0,2.0,3.0,1.0,,1.0,1.0,2.0,3.0,,1.0,,
1696,,,,,,,,,2.0,,,,,1.0,,,,,,3.0,2.0,1.0,3.0,,,,0.0,,,1.0,1.0,1.0,,
1697,,,,,,,,,1.0,,,,,3.0,,,,,,2.0,2.0,3.0,1.0,,,1.0,1.0,,1.0,,,1.0,,
1698,,,,,,,,,2.0,,,,,2.0,,,,,,3.0,3.0,2.0,3.0,,2.0,3.0,2.0,,,2.0,2.0,,,
1699,,,,,,,,,3.0,,,,,1.0,,,,,,3.0,1.0,3.0,2.0,1.0,,,2.0,1.0,2.0,3.0,2.0,1.0,,
1700,,,,,,,,,1.0,,,,,2.0,,,,,,,1.0,1.0,2.0,,1.0,3.0,2.0,1.0,2.0,1.0,,1.0,,
1701,,,,,,,,,1.0,,,,,2.0,,,,,,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,,
1702,,,,,,,,,1.0,,,,,2.0,,,,,,,2.0,2.0,,,,3.0,,2.0,2.0,,1.0,,,
1703,,,,,,,,,0.0,,,,,2.0,,,,,,1.0,3.0,3.0,1.0,3.0,,2.0,2.0,,3.0,3.0,2.0,2.0,,
1704,,,,,,,,,0.0,,,,,3.0,,,,,,,,3.0,2.0,0.0,,,,1.0,2.0,1.0,3.0,1.0,,
1705,,,,,,,,,2.0,,,,,1.0,,,,,,,2.0,2.0,2.0,3.0,,2.0,,,,2.0,1.0,3.0,,
1706,,,,,,,,,2.0,,,,,1.0,,,,,,2.0,2.0,3.0,,,,3.0,2.0,,,1.0,,,,
1707,,,,,,,,,1.0,,,,,1.0,,,,,,,2.0,0.0,2.0,3.0,1.0,3.0,,,2.0,3.0,0.0,,,
1708,,,,,,,,,1.0,,,,,3.0,,,,,,3.0,3.0,2.0,0.0,3.0,3.0,2.0,,3.0,,1.0,,2.0,,
1709,,,,,,,,,2.0,,,,,3.0,,,,,,3.0,,2.0,,,2.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,,
1710,,,,,,,,,1.0,,,,,2.0,,,,,,,2.0,3.0,2.0,3.0,,3.0,,1.0,1.0,2.0,,,,
1711,,,,,,,,,2.0,,,,,0.0,,,,,,3.0,,2.0,3.0,,,2.0,2.0,3.0,,2.0,0.0,1.0,,
1712,,,,,,,,,2.0,,,,,1.0,,,,,,3.0,2.0,3.0,2.0,2.0,2.0,0.0,,,1.0,1.0,2.0,1.0,,
1713,,,,,,,,,2.0,,,,,1.0,,,,,,2.0,2.0,3.0,2.0,2.0,1.0,,2.0,,2.0,3.0,,2.0,,
1714,,,,,,,,,2.0,,,,,3.0,,,,,,,1.0,3.0,2.0,,2.0,0.0,,1.0,2.0,1.0,2.0,,,
1715,,,,,,,,,3.0,,,,,1.0,,,,,,,2.0,2.0,1.0,3.0,,1.0,2.0,1.0,,1.0,,2.0,,
1716,,,,,,,,,2.0,,,,,0.0,,,,,,,,1.0,2.0,,,,0.0,,,2.0,2.0,2.0,,
1717,,,,,,,,,2.0,,,,,2.0,,,,,,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,2.0,,,
1718,,,,,,,,,3.0,,,,,2.0,,,,,,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,,2.0,0.0,2.0,3.0,,
1719,,,,,,,,,2.0,,,,,2.0,,,,,,2.0,1.0,2.0,2.0,,1.0,2.0,3.0,2.0,2.0,,0.0,2.0,,
1720,,,,,,,,,2.0,,,,,2.0,,,,,,1.0,1.0,2.0,1.0,3.0,2.0,0.0,,,3.0,2.0,2.0,1.0,,
1721,,,,,,,,,2.0,,,,,2.0,,,,,,1.0,2.0,3.0,2.0,2.0,,,0.0,2.0,,2.0,2.0,2.0,,
1722,,,,,,,,,2.0,,,,,3.0,,,,,,1.0,2.0,2.0,,,,1.0,1.0,,3.0,2.0,,,,
1723,,,,,,,,,3.0,,,,,2.0,,,,,,,1.0,3.0,,,,2.0,2.0,2.0,3.0,2.0,1.0,2.0,,
1724,,,,,,,,,3.0,,,,,3.0,,,,,,1.0,,3.0,3.0,2.0,,3.0,0.0,,3.0,1.0,,,,
1725,,,,,,,,,3.0,,,,,1.0,,,,,,,2.0,2.0,,2.0,1.0,3.0,2.0,1.0,,,2.0,2.0,,
1726,,,,,,,,,2.0,,,,,1.0,,,,,,2.0,3.0,1.0,2.0,2.0,2.0,2.0,,3.0,3.0,2.0,1.0,,,
1727,,,,,,,,,2.0,,,,,2.0,,,,,,3.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,3.0,,1.0,,
1728,,,,,,,,,1.0,,,,,2.0,,,,,,3.0,,2.0,,3.0,,,,3.0,2.0,3.0,3.0,1.0,,
1729,,,,,,,,,2.0,,,,,3.0,,,,,,,2.0,1.0,2.0,2.0,,2.0,3.0,2.0,,,2.0,,,
1730,,,,,,,,,0.0,,,,,2.0,,,,,,3.0,3.0,2.0,2.0,2.0,,1.0,3.0,2.0,2.0,,,3.0,,
1731,,,,,,,,,0.0,,,,,1.0,,,,,,,3.0,2.0,2.0,,2.0,0.0,3.0,,2.0,2.0,0.0,,,
1732,,,,,,,,,3.0,,,,,2.0,,,,,,,3.0,3.0,3.0,,3.0,,0.0,1.0,0.0,2.0,1.0,,,
1733,,,,,,,,,2.0,,,,,3.0,,,,,,1.0,,2.0,,1.0,2.0,2.0,2.0,,3.0,1.0,3.0,2.0,,
1734,,,,,,,,,0.0,,,,,3.0,,,,,,,0.0,2.0,1.0,2.0,,1.0,3.0,2.0,,2.0,,,,
1735,,,,,,,,,2.0,,,,,2.0,,,,,,3.0,2.0,2.0,2.0,3.0,2.0,0.0,,,2.0,,,2.0,,
1736,,,,,,,,,2.0,,,,,0.0,,,,,,,1.0,2.0,3.0,,0.0,1.0,2.0,,,,1.0,,,
1737,,,,,,,,,2.0,,,,,2.0,,,,,,2.0,2.0,2.0,3.0,2.0,,2.0,,2.0,1.0,2.0,,3.0,,
1738,,,,,,,,,2.0,,,,,0.0,,,,,,0.0,2.0,2.0,3.0,,,,,2.0,0.0,,3.0,3.0,,
1739,,,,,,,,,2.0,,,,,3.0,,,,,,1.0,,2.0,,2.0,2.0,3.0,1.0,3.0,,3.0,,0.0,,
1740,,,,,,,,,2.0,,,,,3.0,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,,0.0,,2.0,3.0,2.0,,,
1741,,,,,,,,,2.0,,,,,2.0,,,,,,1.0,2.0,0.0,0.0,3.0,,2.0,2.0,2.0,1.0,0.0,,1.0,,
1742,,,,,,,,,1.0,,,,,1.0,,,,,,3.0,2.0,3.0,2.0,2.0,,3.0,2.0,3.0,2.0,2.0,1.0,2.0,,
